date,store_id,sku_id,category,region,store_tier,base_price,promo_price,is_promotional_flag,discount_pct,display_location_type,units_sold,true_demand,inventory_on_hand,is_weekend,is_salary_day,is_holiday,revenue,base_margin_pct,realized_margin_pct,profit
2023-02-07,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,52,52,264,0,0,0,1810.64,0.331,0.331,599.32
2023-02-08,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Floor-stack,45,45,172,0,0,0,7417.8,0.173,0.173,1283.28
2023-02-08,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,53,53,173,0,0,0,12593.33,0.251,0.251,3160.93
2023-02-08,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,23,23,40,0,0,0,2207.31,0.197,0.197,434.84
2023-02-08,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,14,60,0,0,0,0,1993.6,0.233,0.233,464.51
2023-02-08,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,48,48,216,0,0,0,1671.36,0.331,0.331,553.22
2023-02-09,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,54,54,118,0,0,0,8901.36,0.173,0.173,1539.94
2023-02-09,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,54,54,119,0,0,0,12830.94,0.251,0.251,3220.57
2023-02-09,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,22,22,18,0,0,0,2111.34,0.197,0.197,415.93
2023-02-09,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,0,88,0,0,0,0,0.0,0.233,0.233,0.0
2023-02-09,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Floor-stack,43,43,173,0,0,0,1497.26,0.331,0.331,495.59
2023-02-10,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,46,46,72,0,0,0,7582.64,0.173,0.173,1311.8
2023-02-10,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,43,43,76,0,0,0,10217.23,0.251,0.251,2564.52
2023-02-10,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,18,20,0,0,0,0,1727.46,0.197,0.197,340.31
2023-02-10,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,0,53,0,0,0,0,0.0,0.233,0.233,0.0
2023-02-10,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,36,36,137,0,0,0,1253.52,0.331,0.331,414.92
2023-02-11,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,67,67,6,1,0,0,11044.28,0.173,0.173,1910.66
2023-02-11,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,76,93,0,1,0,0,18058.36,0.251,0.251,4532.65
2023-02-11,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,0,22,0,1,0,0,0.0,0.197,0.197,0.0
2023-02-11,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,0,85,0,1,0,0,0.0,0.233,0.233,0.0
2023-02-11,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,78,78,59,1,0,0,2715.96,0.331,0.331,898.98
2023-02-12,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,50,50,260,1,0,0,8242.0,0.173,0.173,1425.87
2023-02-12,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,65,65,303,1,0,0,15444.65,0.251,0.251,3876.61
2023-02-12,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,23,23,156,1,0,0,2207.31,0.197,0.197,434.84
2023-02-12,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,72,72,445,1,0,0,10252.8,0.233,0.233,2388.9
2023-02-12,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,62,62,402,1,0,0,2158.84,0.331,0.331,714.58
2023-02-13,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,37,37,224,0,0,0,6099.08,0.173,0.173,1055.14
2023-02-13,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,74,74,228,0,0,0,17583.14,0.251,0.251,4413.37
2023-02-13,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Floor-stack,24,24,132,0,0,0,2303.28,0.197,0.197,453.75
2023-02-13,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,38,38,407,0,0,0,5411.2,0.233,0.233,1260.81
2023-02-13,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,51,51,351,0,0,0,1775.82,0.331,0.331,587.8
2023-02-14,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,47,47,176,0,0,0,7747.48,0.173,0.173,1340.31
2023-02-14,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,53,53,175,0,0,0,12593.33,0.251,0.251,3160.93
2023-02-14,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,19,19,113,0,0,0,1823.43,0.197,0.197,359.22
2023-02-14,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,70,70,337,0,0,0,9968.0,0.233,0.233,2322.54
2023-02-14,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,64,64,287,0,0,0,2228.48,0.331,0.331,737.63
2023-02-15,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,48,48,128,0,0,0,7912.32,0.173,0.173,1368.83
2023-02-15,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,48,48,127,0,0,0,11405.28,0.251,0.251,2862.73
2023-02-15,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,16,16,97,0,0,0,1535.52,0.197,0.197,302.5
2023-02-15,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,57,57,280,0,0,0,8116.8,0.233,0.233,1891.21
2023-02-15,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,56,56,231,0,0,0,1949.92,0.331,0.331,645.42
2023-02-16,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,45,45,83,0,0,0,7417.8,0.173,0.173,1283.28
2023-02-16,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,72,72,55,0,0,0,17107.92,0.251,0.251,4294.09
2023-02-16,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,25,25,71,0,0,0,2399.25,0.197,0.197,472.65
2023-02-16,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,67,67,213,0,0,0,9540.8,0.233,0.233,2223.01
2023-02-16,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,40,40,191,0,0,0,1392.8,0.331,0.331,461.02
2023-02-17,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,59,59,25,0,0,0,9725.56,0.173,0.173,1682.52
2023-02-17,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,55,57,0,0,0,0,13068.55,0.251,0.251,3280.21
2023-02-17,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,17,17,54,0,0,0,1631.49,0.197,0.197,321.4
2023-02-17,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,75,75,138,0,0,0,10680.0,0.233,0.233,2488.44
2023-02-17,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,62,62,129,0,0,0,2158.84,0.331,0.331,714.58
2023-02-18,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,25,50,0,1,0,0,4121.0,0.173,0.173,712.93
2023-02-18,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,0,71,0,1,0,0,0.0,0.251,0.251,0.0
2023-02-18,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,26,26,28,1,0,0,2495.22,0.197,0.197,491.56
2023-02-18,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,82,82,56,1,0,0,11676.8,0.233,0.233,2720.69
2023-02-18,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,87,87,42,1,0,0,3029.34,0.331,0.331,1002.71
2023-02-19,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Floor-stack,63,63,291,1,0,0,10384.92,0.173,0.173,1796.59
2023-02-19,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,55,55,391,1,0,0,13068.55,0.251,0.251,3280.21
2023-02-19,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,28,28,144,1,0,0,2687.16,0.197,0.197,529.37
2023-02-19,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,83,83,419,1,0,0,11819.2,0.233,0.233,2753.87
2023-02-19,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,75,75,326,1,0,0,2611.5,0.331,0.331,864.41
2023-02-20,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,49,49,242,0,0,0,8077.16,0.173,0.173,1397.35
2023-02-20,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,53,53,338,0,0,0,12593.33,0.251,0.251,3160.93
2023-02-20,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,21,21,123,0,0,0,2015.37,0.197,0.197,397.03
2023-02-20,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,54,54,365,0,0,0,7689.6,0.233,0.233,1791.68
2023-02-20,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,47,47,279,0,0,0,1636.54,0.331,0.331,541.69
2023-02-21,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,34,34,207,0,0,0,5604.56,0.173,0.173,969.59
2023-02-21,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,62,62,275,0,0,0,14731.82,0.251,0.251,3697.69
2023-02-21,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,12,12,111,0,0,0,1151.64,0.197,0.197,226.87
2023-02-21,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,72,72,293,0,0,0,10252.8,0.233,0.233,2388.9
2023-02-21,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,41,41,238,0,0,0,1427.62,0.331,0.331,472.54
2023-02-22,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,37,37,171,0,0,0,6099.08,0.173,0.173,1055.14
2023-02-22,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,44,44,231,0,0,0,10454.84,0.251,0.251,2624.16
2023-02-22,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,22,22,89,0,0,0,2111.34,0.197,0.197,415.93
2023-02-22,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,61,61,232,0,0,0,8686.4,0.233,0.233,2023.93
2023-02-22,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,46,46,192,0,0,0,1601.72,0.331,0.331,530.17
2023-02-23,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,48,48,123,0,0,0,7912.32,0.173,0.173,1368.83
2023-02-23,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,52,52,179,0,0,0,12355.72,0.251,0.251,3101.29
2023-02-23,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,26,26,63,0,0,0,2495.22,0.197,0.197,491.56
2023-02-23,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,41,41,192,0,0,0,5838.4,0.233,0.233,1360.35
2023-02-23,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,56,56,136,0,0,0,1949.92,0.331,0.331,645.42
2023-02-24,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,65,65,58,0,0,0,10714.6,0.173,0.173,1853.63
2023-02-24,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,53,53,125,0,0,0,12593.33,0.251,0.251,3160.93
2023-02-24,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,24,24,39,0,0,0,2303.28,0.197,0.197,453.75
2023-02-24,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,73,73,119,0,0,0,10395.2,0.233,0.233,2422.08
2023-02-24,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,70,70,66,0,0,0,2437.4,0.331,0.331,806.78
2023-02-25,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,58,66,0,1,0,0,9560.72,0.173,0.173,1654.0
2023-02-25,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,72,72,53,1,0,0,17107.92,0.251,0.251,4294.09
2023-02-25,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,16,16,23,1,0,0,1535.52,0.197,0.197,302.5
2023-02-25,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,95,95,24,1,0,0,13528.0,0.233,0.233,3152.02
2023-02-25,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,59,59,7,1,0,0,2054.38,0.331,0.331,680.0
2023-02-26,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Floor-stack,41,41,258,1,0,0,6758.44,0.173,0.173,1169.21
2023-02-26,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,91,91,388,1,0,0,21622.51,0.251,0.251,5427.25
2023-02-26,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,36,36,164,1,0,0,3454.92,0.197,0.197,680.62
2023-02-26,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,100,100,352,1,0,0,14240.0,0.233,0.233,3317.92
2023-02-26,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,60,60,333,1,0,0,2089.2,0.331,0.331,691.53
2023-02-27,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,21,21,237,0,0,0,3461.64,0.173,0.173,598.86
2023-02-27,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,55,55,333,0,0,0,13068.55,0.251,0.251,3280.21
2023-02-27,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,16,16,148,0,0,0,1535.52,0.197,0.197,302.5
2023-02-27,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,88,88,264,0,0,0,12531.2,0.233,0.233,2919.77
2023-02-27,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,66,66,268,0,0,0,2298.12,0.331,0.331,760.68
2023-02-28,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,64,64,174,0,1,0,10549.76,0.173,0.173,1825.11
2023-02-28,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,59,59,274,0,1,0,14018.99,0.251,0.251,3518.77
2023-02-28,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Floor-stack,20,20,128,0,1,0,1919.4,0.197,0.197,378.12
2023-02-28,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,85,85,179,0,1,0,12104.0,0.233,0.233,2820.23
2023-02-28,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,60,60,208,0,1,0,2089.2,0.331,0.331,691.53
2023-03-01,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,56,56,118,0,1,0,9231.04,0.173,0.173,1596.97
2023-03-01,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,102,102,172,0,1,0,24236.22,0.251,0.251,6083.29
2023-03-01,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,28,28,100,0,1,0,2687.16,0.197,0.197,529.37
2023-03-01,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,82,82,97,0,1,0,11676.8,0.233,0.233,2720.69
2023-03-01,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,85,85,122,0,1,0,2959.7,0.331,0.331,979.66
2023-03-02,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,68,68,50,0,1,0,11209.12,0.173,0.173,1939.18
2023-03-02,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,63,63,109,0,1,0,14969.43,0.251,0.251,3757.33
2023-03-02,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,27,27,73,0,1,0,2591.19,0.197,0.197,510.46
2023-03-02,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,90,90,8,0,1,0,12816.0,0.233,0.233,2986.13
2023-03-02,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,63,63,59,0,1,0,2193.66,0.331,0.331,726.1
2023-03-03,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,41,41,10,0,0,0,6758.44,0.173,0.173,1169.21
2023-03-03,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,56,56,53,0,0,0,13306.16,0.251,0.251,3339.85
2023-03-03,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,21,21,52,0,0,0,2015.37,0.197,0.197,397.03
2023-03-03,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,8,54,0,0,0,0,1139.2,0.233,0.233,265.43
2023-03-03,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,59,67,0,0,0,0,2054.38,0.331,0.331,680.0
2023-03-04,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,10,63,0,1,0,0,1648.4,0.173,0.173,285.17
2023-03-04,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,53,67,0,1,0,0,12593.33,0.251,0.251,3160.93
2023-03-04,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,23,23,28,1,0,0,2207.31,0.197,0.197,434.84
2023-03-04,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,0,55,0,1,0,0,0.0,0.233,0.233,0.0
2023-03-04,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,0,74,0,1,0,0,0.0,0.331,0.331,0.0
2023-03-05,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,69,69,299,1,0,0,11373.96,0.173,0.173,1967.7
2023-03-05,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,68,68,319,1,0,0,16157.48,0.251,0.251,4055.53
2023-03-05,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,32,32,155,1,0,0,3071.04,0.197,0.197,604.99
2023-03-05,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,72,72,411,1,0,0,10252.8,0.233,0.233,2388.9
2023-03-05,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,78,78,372,1,0,0,2715.96,0.331,0.331,898.98
2023-03-06,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,44,44,255,0,0,0,7252.96,0.173,0.173,1254.76
2023-03-06,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,59,59,260,0,0,0,14018.99,0.251,0.251,3518.77
2023-03-06,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,21,21,134,0,0,0,2015.37,0.197,0.197,397.03
2023-03-06,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,79,79,332,0,0,0,11249.6,0.233,0.233,2621.16
2023-03-06,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,54,54,318,0,0,0,1880.28,0.331,0.331,622.37
2023-03-07,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,45,45,210,0,0,0,7417.8,0.173,0.173,1283.28
2023-03-07,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,68,68,192,0,0,0,16157.48,0.251,0.251,4055.53
2023-03-07,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,15,15,118,0,0,0,1439.55,0.197,0.197,283.59
2023-03-07,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,56,56,276,0,0,0,7974.4,0.233,0.233,1858.04
2023-03-07,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,55,55,263,0,0,0,1915.1,0.331,0.331,633.9
2023-03-08,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,49,49,161,0,0,0,8077.16,0.173,0.173,1397.35
2023-03-08,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,63,63,129,0,0,0,14969.43,0.251,0.251,3757.33
2023-03-08,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,26,26,93,0,0,0,2495.22,0.197,0.197,491.56
2023-03-08,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,69,69,206,0,0,0,9825.6,0.233,0.233,2289.36
2023-03-08,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,60,60,203,0,0,0,2089.2,0.331,0.331,691.53
2023-03-09,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,53,53,108,0,0,0,8736.52,0.173,0.173,1511.42
2023-03-09,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,70,70,60,0,0,0,16632.7,0.251,0.251,4174.81
2023-03-09,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,22,22,71,0,0,0,2111.34,0.197,0.197,415.93
2023-03-09,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,71,71,136,0,0,0,10110.4,0.233,0.233,2355.72
2023-03-09,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,64,64,139,0,0,0,2228.48,0.331,0.331,737.63
2023-03-10,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,48,48,60,0,0,0,7912.32,0.173,0.173,1368.83
2023-03-10,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,60,69,0,0,0,0,14256.6,0.251,0.251,3578.41
2023-03-10,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,25,25,45,0,0,0,2399.25,0.197,0.197,472.65
2023-03-10,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,67,67,69,0,0,0,9540.8,0.233,0.233,2223.01
2023-03-10,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,61,61,78,0,0,0,2124.02,0.331,0.331,703.05
2023-03-11,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,60,70,0,1,0,0,9890.4,0.173,0.173,1711.04
2023-03-11,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,0,75,0,1,0,0,0.0,0.251,0.251,0.0
2023-03-11,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,29,29,16,1,0,0,2783.13,0.197,0.197,548.28
2023-03-11,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,61,61,8,1,0,0,8686.4,0.233,0.233,2023.93
2023-03-11,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,47,47,31,1,0,0,1636.54,0.331,0.331,541.69
2023-03-12,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,55,55,240,1,0,0,9066.2,0.173,0.173,1568.45
2023-03-12,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,77,77,317,1,0,0,18295.97,0.251,0.251,4592.29
2023-03-12,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,37,37,128,1,0,0,3550.89,0.197,0.197,699.53
2023-03-12,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,84,84,427,1,0,0,11961.6,0.233,0.233,2787.05
2023-03-12,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,72,72,427,1,0,0,2507.04,0.331,0.331,829.83
2023-03-13,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,36,37,204,0,0,0,5934.24,0.173,0.173,1026.62
2023-03-13,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,67,70,247,0,0,0,15919.87,0.251,0.251,3995.89
2023-03-13,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,19,20,108,0,0,0,1823.43,0.197,0.197,359.22
2023-03-13,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,56,59,368,0,0,0,7974.4,0.233,0.233,1858.04
2023-03-13,S000,SKU030,Beverages,North,Metro,34.82,29.6,1,15.0,Shelf-talker,77,77,349,0,0,0,2279.2,0.331,0.241,549.29
2023-03-14,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,61,65,138,0,0,0,10055.24,0.173,0.173,1739.56
2023-03-14,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,46,47,200,0,0,0,10930.06,0.251,0.251,2743.45
2023-03-14,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,20,21,87,0,0,0,1919.4,0.197,0.197,378.12
2023-03-14,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,81,84,285,0,0,0,11534.4,0.233,0.233,2687.52
2023-03-14,S000,SKU030,Beverages,North,Metro,34.82,29.6,1,15.0,End-cap,79,79,270,0,0,0,2338.4,0.331,0.241,563.55
2023-03-15,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,40,43,95,0,0,0,6593.6,0.173,0.173,1140.69
2023-03-15,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,81,85,115,0,0,0,19246.41,0.251,0.251,4830.85
2023-03-15,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,23,24,63,0,0,0,2207.31,0.197,0.197,434.84
2023-03-15,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,72,77,208,0,0,0,10252.8,0.233,0.233,2388.9
2023-03-15,S000,SKU030,Beverages,North,Metro,34.82,29.6,1,15.0,End-cap,95,95,175,0,0,0,2812.0,0.331,0.241,677.69
2023-03-16,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,41,43,52,0,0,0,6758.44,0.173,0.173,1169.21
2023-03-16,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,51,53,62,0,0,0,12118.11,0.251,0.251,3041.65
2023-03-16,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,19,20,43,0,0,0,1823.43,0.197,0.197,359.22
2023-03-16,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,57,60,148,0,0,0,8116.8,0.233,0.233,1891.21
2023-03-16,S000,SKU030,Beverages,North,Metro,34.82,29.6,1,15.0,,115,115,60,0,0,0,3404.0,0.331,0.241,820.36
2023-03-17,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,45,48,4,0,0,0,7417.8,0.173,0.173,1283.28
2023-03-17,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,52,55,8,0,0,0,12355.72,0.251,0.251,3101.29
2023-03-17,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,22,24,19,0,0,0,2111.34,0.197,0.197,415.93
2023-03-17,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,79,84,64,0,0,0,11249.6,0.233,0.233,2621.16
